datetime,station_antwerp_roll24_mean,station_paris_roll24_mean,station_london_roll24_mean,station_antwerp_roll24_std,station_paris_roll24_std,station_london_roll24_std
2019-05-09 03:00:00,20.25,24.329166666666666,27.875,0.15371886547618493,10.127512212937033,5.017902731827995
2019-05-09 04:00:00,20.25,24.108333333333334,28.333333333333332,0.15371886547618493,10.38740527782552,4.763234803901791
2019-05-09 05:00:00,20.232789855072465,23.979166666666668,28.916666666666668,0.1501320159139701,10.543160946965742,4.415059866319853
2019-05-09 06:00:00,20.19836956521739,23.970833333333335,29.5,0.18682156512993583,10.550230954268544,3.9480319808404505
2019-05-09 07:00:00,20.14673913043478,24.604166666666668,29.666666666666668,0.27093453662575995,10.712628840143163,4.0099513893471785
2019-05-09 08:00:00,20.077898550724637,25.8125,29.625,0.3858534790796527,11.936437182371296,3.967942189270295
2019-05-09 09:00:00,19.991847826086957,27.041666666666668,29.583333333333332,0.5199169700928394,12.749353493128739,3.9028046399955567
2019-05-09 10:00:00,19.88858695652174,27.675,29.708333333333332,0.6669502030544883,12.605562954160543,4.06179620436537
2019-05-09 11:00:00,19.768115942028988,28.2,29.708333333333332,0.8232132552140871,12.521077881091074,4.06179620436537
2019-05-09 12:00:00,19.630434782608695,28.604166666666668,29.708333333333332,0.9860538163351313,12.848497769293365,4.06179620436537
2019-05-09 13:00:00,19.47554347826087,29.137500000000003,29.875,1.1533648034568935,12.802031513379646,3.9843443626272843
2019-05-09 14:00:00,19.303442028985508,29.97083333333333,29.916666666666668,1.323341220847882,12.495824664981953,3.9471141540278962
2019-05-09 15:00:00,19.11413043478261,30.262500000000003,30.333333333333332,1.4943559743543555,12.192150450543824,3.8211842765512
2019-05-09 16:00:00,18.907608695652176,30.233333333333334,33.25,1.6648880265764177,12.205368265347587,14.088231289610661
2019-05-09 17:00:00,18.683876811594203,30.145833333333332,34.875,1.8334756806941714,12.244501131978176,15.622064941725144
2019-05-09 18:00:00,18.442934782608695,29.662499999999998,36.083333333333336,1.998682607337265,12.12463580806703,16.410936614944003
2019-05-09 19:00:00,18.184782608695652,29.6875,36.833333333333336,2.1590703124540567,12.124474439528626,16.99850803342218
2019-05-09 20:00:00,17.909420289855074,29.545833333333334,38.375,2.3131734071936596,12.167275396723397,17.5476060549828
2019-05-09 21:00:00,17.616847826086957,28.816666666666666,39.625,2.4594752181741257,11.95475770913231,17.91541114576326
2019-05-09 22:00:00,17.3070652173913,28.4375,41.25,2.5963817159892297,11.783991074851267,18.388323327117348
2019-05-09 23:00:00,16.980072463768114,27.837500000000002,42.645833333333336,2.722191727127001,11.039920151727644,18.41223551518571
2019-05-10 00:00:00,16.63586956521739,27.733333333333334,44.0625,2.8350610026010234,11.0087185474955,18.303190800465917
2019-05-10 01:00:00,16.27445652173913,27.79583333333333,44.979166666666664,2.932956881523344,10.99796341489472,18.118258366407165
2019-05-10 02:00:00,15.895833333333334,28.129166666666666,45.875,3.0135987996526867,10.701014952540397,17.901451240660304
2019-05-10 03:00:00,15.5,28.483333333333334,46.291666666666664,3.07437730950678,10.22574188513722,17.654853173552855
2019-05-10 04:00:00,15.125,28.65416666666667,46.708333333333336,2.9855907896008254,9.933604764796556,17.3943498239256
2019-05-10 05:00:00,14.795289855072463,28.845833333333335,47.0,2.8501658281713564,9.605024915282042,17.212230232169695
2019-05-10 06:00:00,14.51086956521739,29.0625,47.291666666666664,2.682333399887471,9.341204302769926,17.02294913055456
2019-05-10 07:00:00,14.271739130434783,29.2,47.541666666666664,2.4958665590983635,9.448395308889435,16.847085070192943
2019-05-10 08:00:00,14.077898550724639,29.0625,47.666666666666664,2.305452500015917,9.140916731687941,16.745321648193215
2019-05-10 09:00:00,13.929347826086959,29.408333333333335,47.833333333333336,2.127841193553375,10.040739478512661,16.63329993316617
2019-05-10 10:00:00,13.826086956521737,30.59583333333333,47.75,1.9823748742829164,11.898683857310955,16.700039052284435
2019-05-10 11:00:00,13.768115942028984,31.474999999999998,47.875,1.8897736963550156,12.77716203095264,16.55639243418631
2019-05-10 12:00:00,13.755434782608695,31.141666666666666,47.958333333333336,1.8678856701624489,12.563263099614899,16.451454717405376
2019-05-10 13:00:00,13.78804347826087,30.683333333333334,47.875,1.9254116641478485,12.64720854805405,16.551139459001107
2019-05-10 14:00:00,13.865942028985508,30.274999999999995,47.833333333333336,2.0584424409235544,12.656610233735416,16.607140074355804
2019-05-10 15:00:00,13.98913043478261,30.304166666666664,47.458333333333336,2.253304560330153,12.6358179366251,17.02933317560603
2019-05-10 16:00:00,14.157608695652174,30.5,44.458333333333336,2.49267233825069,12.579866592228285,13.993722712785114
2019-05-10 17:00:00,14.371376811594203,30.737499999999997,42.666666666666664,2.760083664297639,12.50341909760827,13.73243278319347
2019-05-10 18:00:00,14.630434782608695,30.895833333333332,41.25,3.0415873142683894,12.478066989606278,13.619838471876207
2019-05-10 19:00:00,14.934782608695654,31.224999999999998,39.916666666666664,3.325669939386468,12.554619797543452,13.47434491967947
2019-05-10 20:00:00,15.28442028985507,31.599999999999998,38.541666666666664,3.602609009723464,12.476064039313197,12.78919097508129
2019-05-10 21:00:00,15.679347826086959,32.24583333333333,37.291666666666664,3.863779632272804,12.45590410614379,12.152935471716674
2019-05-10 22:00:00,16.119565217391305,32.84583333333334,35.791666666666664,4.101054596581552,12.648147455575122,10.72169343643656
2019-05-10 23:00:00,16.605072463768117,32.95,34.625,4.306283894970575,12.672633987214871,9.54537219990828
2019-05-11 00:00:00,17.135869565217394,32.88333333333333,33.458333333333336,4.470790702737608,12.69466394803831,8.027015075013377
2019-05-11 01:00:00,17.71195652173913,32.854166666666664,32.416666666666664,4.5847957623139886,12.710282696772897,7.0828431202918765
2019-05-11 02:00:00,18.333333333333332,32.94166666666667,31.375,4.636639375743324,12.644397854443275,5.7996439171053185
2019-05-11 03:00:00,19.0,32.791666666666664,31.0,4.611565964260126,12.835647259866196,5.429388627604821
2019-05-11 04:00:00,19.395833333333332,32.824999999999996,30.625,4.339505171730534,12.78593826792953,5.002716653283777
2019-05-11 05:00:00,19.758152173913043,32.96666666666666,30.416666666666668,4.062592343628114,12.597296696433384,4.689643229840385
2019-05-11 06:00:00,20.08695652173913,33.025,30.208333333333332,3.785188047848359,12.540170236692077,4.34370275493015
2019-05-11 07:00:00,20.382246376811594,32.50833333333333,29.833333333333332,3.5120225632623336,12.59022797965591,3.919479409383227
2019-05-11 08:00:00,20.644021739130434,31.7375,29.583333333333332,3.2483237706512362,12.199102336897061,3.693904104904629
2019-05-11 09:00:00,20.872282608695652,30.558333333333334,29.083333333333332,2.9999199497553084,10.92165446403998,3.1335029247967117
2019-05-11 10:00:00,21.067028985507246,29.36666666666667,28.916666666666668,2.7732587232700725,8.85455749350567,2.9623238038472413
2019-05-11 11:00:00,21.22826086956522,28.629166666666666,28.86111111111111,2.5752343591609117,7.380142520520095,2.9339206702285354
2019-05-11 12:00:00,21.355978260869566,28.700000000000003,28.875,2.412671444779073,7.452749711406513,2.935395355607012
2019-05-11 13:00:00,21.450181159420293,29.116666666666664,28.916666666666668,2.2913414657022493,7.4113113705932205,2.929526515303137
2019-05-11 14:00:00,21.51086956521739,29.320833333333336,29.027777777777775,2.2145910633140597,7.368970146125784,2.863929712430976
2019-05-11 15:00:00,21.53804347826087,29.6875,29.166666666666668,2.18202880177819,7.205994636110445,2.738171751563842
2019-05-11 16:00:00,21.531702898550723,29.208333333333332,29.291666666666668,2.1889459355245338,7.604227466503034,2.604923802978326
2019-05-11 17:00:00,21.491847826086957,28.725000000000005,29.375,2.2268397653796055,7.939513181878199,2.4560140127689136
2019-05-11 18:00:00,21.418478260869566,28.254166666666666,29.458333333333332,2.2847118765120915,8.143547948431696,2.3689058604859743
2019-05-11 19:00:00,21.31159420289855,28.012500000000003,29.666666666666668,2.350403495545923,7.931243254699585,2.2693079240388805
2019-05-11 20:00:00,21.171195652173914,28.0,29.833333333333332,2.4114064211410073,7.922614851610344,2.3631633593133796
2019-05-11 21:00:00,20.997282608695652,27.662499999999998,30.0,2.454980633911273,7.585673711159356,2.4415881423786825
2019-05-11 22:00:00,20.78985507246377,26.854166666666668,30.208333333333332,2.467606076998513,6.807219899020701,2.56285713901013
2019-05-11 23:00:00,20.54891304347826,26.191666666666663,30.458333333333332,2.4336873886984183,6.545553862150936,2.912263757497944
2019-05-12 00:00:00,20.27445652173913,26.175,30.708333333333332,2.332952013697836,6.5409911494659205,3.203730464456741
2019-05-12 01:00:00,19.96648550724638,26.191666666666666,31.041666666666668,2.134481507980257,6.5410354629474705,3.2172729773252557
2019-05-12 02:00:00,19.625,26.108333333333334,31.375,1.7785611524929912,6.5722021103820545,3.1946702293656877
2019-05-12 03:00:00,19.25,26.2625,31.625,1.0760320583274914,6.352254820482883,3.4687180385435106
2019-05-12 04:00:00,19.208333333333332,26.358333333333334,31.875,1.0233952042938672,6.188623269436806,3.705085289818599
2019-05-12 05:00:00,19.16304347826087,26.258333333333336,31.916666666666668,0.9703629937334931,6.340341279160932,3.74714061678123
2019-05-12 06:00:00,19.11413043478261,26.020833333333332,31.958333333333332,0.9179195121515235,6.611648427399662,3.7882509698576294
2019-05-12 07:00:00,19.06159420289855,25.7625,32.291666666666664,0.8672385381880762,6.756498482137816,3.956664407896405
2019-05-12 08:00:00,19.005434782608695,25.395833333333332,32.875,0.8197260325696566,6.817335904925023,4.5860663788171525
2019-05-12 09:00:00,18.945652173913043,24.849999999999998,33.083333333333336,0.7770491459331856,7.037106618861017,4.418067866329893
2019-05-12 10:00:00,18.882246376811594,24.120833333333334,32.916666666666664,0.7411269783946975,7.158818166166257,4.610689114034841
2019-05-12 11:00:00,18.815217391304348,23.120833333333334,32.76388888888889,0.7140467376067009,7.147269418800975,4.780676853283701
2019-05-12 12:00:00,18.744565217391305,22.0625,32.416666666666664,0.697871283333032,6.910282980426002,5.313595723886738
2019-05-12 13:00:00,18.670289855072465,21.15416666666667,32.041666666666664,0.6943414715946368,6.814752486281169,5.8551868083252225
2019-05-12 14:00:00,18.592391304347824,20.349999999999998,31.63888888888889,0.704552293597181,6.839590631024636,6.404192970284654
2019-05-12 15:00:00,18.51086956521739,19.429166666666667,31.333333333333332,0.7287438795507674,6.859172162413124,6.735155442941088
2019-05-12 16:00:00,18.42572463768116,19.066666666666666,31.083333333333332,0.7663163579928333,7.171784488788207,6.971473967201024
2019-05-12 17:00:00,18.33695652173913,18.716666666666665,30.958333333333332,0.8160518728367174,7.426548538076467,7.092428091414345
2019-05-12 18:00:00,18.244565217391305,18.391666666666666,30.791666666666668,0.8764202858592253,7.560245951063999,7.210976938376407
2019-05-12 19:00:00,18.148550724637683,17.6375,30.416666666666668,0.9458431822972676,7.027759399261823,7.430352947709518
2019-05-12 20:00:00,18.04891304347826,17.016666666666666,29.958333333333332,1.0228596598675188,6.213356347534648,7.601368107219159
2019-05-12 21:00:00,17.945652173913043,16.529166666666665,29.5,1.1062001642201775,5.466218720601023,7.740351637894766
2019-05-12 22:00:00,17.838768115942027,16.525000000000002,28.958333333333332,1.1947997763539635,5.460152092164194,7.865605737842937
2019-05-12 23:00:00,17.728260869565215,17.070833333333333,28.333333333333332,1.2877807354077586,6.494243549125807,7.794461058239059
2019-05-13 00:00:00,17.614130434782606,17.854166666666668,27.708333333333332,1.38442370554182,8.618482624779322,7.669698518345959
2019-05-13 01:00:00,17.496376811594203,18.108333333333334,27.166666666666668,1.4841380260584298,8.964466892496539,7.590993901051199
2019-05-13 02:00:00,17.375,18.2,26.625,1.5864352926036545,9.025567548094541,7.470594528462582
2019-05-13 03:00:00,17.25,18.1875,26.041666666666668,1.6909075202287882,9.024330036556485,7.0801570030900605
2019-05-13 04:00:00,17.020833333333332,18.241666666666664,25.458333333333332,1.674624589968925,9.022046266816615,6.613419602639709
2019-05-13 05:00:00,16.80163043478261,18.3625,25.333333333333332,1.644411579488326,9.010130168436737,6.431354355077876
2019-05-13 06:00:00,16.592391304347828,18.73333333333333,25.208333333333332,1.6021971896851417,9.099960184655687,6.241370854622164
2019-05-13 07:00:00,16.393115942028988,19.529166666666665,25.25,1.549608644478578,9.939052494717675,6.333142636335722
2019-05-13 08:00:00,16.20380434782609,20.575,25.041666666666668,1.4880529196706178,11.237485793384648,5.744404965337713
2019-05-13 09:00:00,16.02445652173913,21.620833333333334,25.0,1.4187729198767818,11.9301218757821,5.695154309471791
2019-05-13 10:00:00,15.855072463768117,22.349999999999998,25.125,1.3428878782250446,12.016836015611062,5.750708840996256
2019-05-13 11:00:00,15.695652173913045,22.720833333333335,25.166666666666668,1.2614235143224923,11.809428037788718,5.760937926857129
2019-05-13 12:00:00,15.546195652173914,22.779166666666665,25.375,1.1753354209285494,11.754406358492966,5.693722706706836
2019-05-13 13:00:00,15.406702898550726,22.704166666666666,25.541666666666668,1.0855279679901422,11.835630773097884,5.587090451222745
2019-05-13 14:00:00,15.277173913043478,22.633333333333336,25.791666666666668,0.9928703264601494,11.91417375363832,5.413181710591609
2019-05-13 15:00:00,15.157608695652174,22.691666666666663,26.0,0.8982108276376286,11.846221803363845,5.316095330711896
2019-05-13 16:00:00,15.048007246376812,22.758333333333336,26.25,0.8023906901901726,11.77066791598531,5.260600064961951
2019-05-13 17:00:00,14.948369565217392,22.8,26.5,0.7062581302616343,11.72374031427351,5.24197108629613
2019-05-13 18:00:00,14.858695652173914,22.816666666666666,26.75,0.6106840329358624,11.70754742320811,5.260600064961949
2019-05-13 19:00:00,14.778985507246377,22.77916666666667,27.083333333333332,0.5165807803081541,11.738749624794941,5.199637668535892
2019-05-13 20:00:00,14.709239130434783,22.666666666666668,27.458333333333332,0.4249266878693032,11.797334506119403,5.141300517815714
2019-05-13 21:00:00,14.64945652173913,22.849999999999998,27.833333333333332,0.33680022596299247,11.78016018197731,5.0533386868542
2019-05-13 22:00:00,14.599637681159422,23.025000000000002,28.25,0.2534318298720176,11.830625328027851,4.874512238698015
2019-05-13 23:00:00,14.559782608695654,22.866666666666664,28.625,0.17628929540341676,11.699262952134577,4.716414445040918
2019-05-14 00:00:00,14.529891304347828,22.066666666666666,29.0,0.10723259205810909,10.619574488596083,4.5204847758503695
2019-05-14 01:00:00,14.509963768115943,21.662499999999998,29.041666666666668,0.04881229560190897,10.387275346809428,4.457325837673045
2019-05-14 02:00:00,14.5,21.491666666666664,29.083333333333332,0.0,10.363687301957434,4.392846622552928
2019-05-14 03:00:00,14.5,21.5,29.166666666666668,0.0,10.361592961299547,4.310418789970046
2019-05-14 04:00:00,14.375,21.520833333333332,29.25,0.6123724356960312,10.355799852242717,4.224668754702056
2019-05-14 05:00:00,14.275362318840578,21.65416666666667,29.125,0.7663364676177128,10.341178940723253,4.152657608976522
2019-05-14 06:00:00,14.20108695652174,21.925,29.0,0.8275593782526207,10.518937374006036,4.0753767497218245
2019-05-14 07:00:00,14.152173913043477,21.9375,28.75,0.8436594820233558,10.539400713100555,3.5904462602614466
2019-05-14 08:00:00,14.128623188405797,21.974999999999998,28.541666666666668,0.8414137975501248,10.627006204456896,3.078384198790276
2019-05-14 09:00:00,14.130434782608695,21.9875,28.625,0.8422944941019174,10.650507744581544,3.1734290875821327
2019-05-14 10:00:00,14.157608695652172,21.849999999999998,28.666666666666668,0.864951132669033,10.534952177931538,3.1851102863529244
2019-05-14 11:00:00,14.210144927536232,21.78333333333333,28.833333333333332,0.9229961349619342,10.548260382710003,3.1987316326897957
2019-05-14 12:00:00,14.28804347826087,21.787499999999998,28.875,1.0220960242229054,10.544576702081837,3.166571318167773
2019-05-14 13:00:00,14.391304347826086,21.858333333333334,28.916666666666668,1.1602863809873776,10.464553696071855,3.105628364152928
2019-05-14 14:00:00,14.519927536231883,21.899999999999995,28.916666666666668,1.3313511779448395,10.413828598885074,3.105628364152928
2019-05-14 15:00:00,14.67391304347826,21.9375,28.875,1.5281259435931636,10.371022024182913,3.152811030065655
2019-05-14 16:00:00,14.853260869565217,22.125,28.916666666666668,1.7441474185981367,10.198262852927034,3.1473476295840888
2019-05-14 17:00:00,15.057971014492752,22.241666666666664,29.041666666666668,1.9740515539233539,10.075968684326899,3.209756413169597
2019-05-14 18:00:00,15.28804347826087,22.375,29.166666666666668,2.213451873288598,9.956394056519448,3.3056824154602857
2019-05-14 19:00:00,15.543478260869565,22.57083333333333,29.166666666666668,2.4586997053279998,9.809111964710771,3.3056824154602857
2019-05-14 20:00:00,15.824275362318838,22.67083333333333,29.041666666666668,2.7066662958691077,9.745923525367875,3.2900266507002853
2019-05-14 21:00:00,16.130434782608695,22.645833333333332,28.875,2.9545751403346623,9.74340263601666,3.287823384656627
2019-05-14 22:00:00,16.46195652173913,22.650000000000002,28.625,3.199878575509248,9.745946760621552,3.346802497387777
2019-05-14 23:00:00,16.818840579710145,22.59166666666667,28.416666666666668,3.440166311907376,9.701632165087831,3.348155451518876
2019-05-15 00:00:00,17.20108695652174,22.741666666666664,28.208333333333332,3.6730950085354355,9.804875303141039,3.335959110721405
2019-05-15 01:00:00,17.60869565217391,22.80416666666667,28.166666666666668,3.8963306187517612,9.810042732108625,3.409279748832069
2019-05-15 02:00:00,18.041666666666668,22.71666666666667,28.125,4.1074973331123665,9.837093361206938,3.4805359407398693
2019-05-15 03:00:00,18.5,22.637500000000003,27.958333333333332,4.304128233309457,9.875037149077077,3.6769454083833297
2019-05-15 04:00:00,18.958333333333332,22.545833333333334,27.791666666666668,4.107497333112368,9.920377761332297,3.8558726150104836
2019-05-15 05:00:00,19.401268115942027,22.370833333333334,27.583333333333332,3.904922149726562,9.965526630062904,3.8664292780701723
2019-05-15 06:00:00,19.828804347826086,22.25833333333333,27.375,3.6975160011525303,9.871606920274223,3.865257739311023
2019-05-15 07:00:00,20.240942028985508,22.587500000000002,27.375,3.4864207020275177,10.548699177994708,3.865257739311023
2019-05-15 08:00:00,20.63768115942029,22.670833333333334,27.333333333333332,3.2728304058164865,10.748527873586946,3.7954969505255423
2019-05-15 09:00:00,21.019021739130434,22.287499999999998,27.375,3.058021642028336,10.20559575833811,3.865257739311023
2019-05-15 10:00:00,21.38496376811594,22.158333333333335,27.583333333333332,2.8433924069656524,10.138987028841422,4.138017448706143
2019-05-15 11:00:00,21.735507246376812,21.36666666666667,27.791666666666668,2.6305141973254367,11.093188927432463,4.432872919319925
2019-05-15 12:00:00,22.070652173913043,20.829166666666666,28.125,2.421202083311602,11.810587702737658,4.665437208646734
2019-05-15 13:00:00,22.390398550724637,20.35833333333333,28.333333333333332,2.2176088625867165,12.416675907009498,4.631336239393353
2019-05-15 14:00:00,22.694746376811594,20.325,28.583333333333332,2.022348620110346,12.446171054305957,4.605447310255057
2019-05-15 15:00:00,22.98369565217391,20.283333333333335,28.791666666666668,1.8386489558206967,12.480372997027274,4.549048315824908
2019-05-15 16:00:00,23.257246376811594,20.145833333333332,29.166666666666668,1.670511441589203,12.556757375895318,4.922589162013246
2019-05-15 17:00:00,23.515398550724637,20.125,29.416666666666668,1.522811924938769,12.568845196167283,5.216334434019302
2019-05-15 18:00:00,23.758152173913043,19.995833333333334,29.416666666666668,1.4011835059661695,12.6363340572255,5.216334434019302
2019-05-15 19:00:00,23.985507246376812,19.795833333333334,29.625,1.311427959121257,12.71201004071985,5.339048115779434
2019-05-15 20:00:00,24.19746376811594,19.7375,29.833333333333332,1.2582581108833768,12.724294206103465,5.370342606402699
2019-05-15 21:00:00,24.394021739130437,19.6125,30.0,1.2436294886693027,12.70249248050914,5.340574794011781
2019-05-15 22:00:00,24.575181159420293,19.683333333333334,30.291666666666668,1.265602536671075,12.758242575809112,5.245943912798825
2019-05-15 23:00:00,24.740942028985504,19.974999999999998,30.583333333333332,1.3186505780029616,13.057007114289577,5.191269147551298
2019-05-16 00:00:00,24.891304347826082,20.525000000000002,30.875,1.3952124930919165,13.794398674194127,5.118699732990875
2019-05-16 01:00:00,25.02626811594203,20.8,31.333333333333332,1.4873922791820622,13.937968163320619,4.770075805310109
2019-05-16 02:00:00,25.145833333333332,21.158333333333335,31.791666666666668,1.5880046667678431,13.994747979670544,4.343702754930113
2019-05-16 03:00:00,25.25,21.525000000000002,32.041666666666664,1.6909075202287978,14.001808889351157,3.9062844201380824
2019-05-16 04:00:00,25.490885416666668,21.9375,32.291666666666664,1.6939050241921796,14.002385278168179,3.3941018747572804
2019-05-16 05:00:00,25.73352581521739,22.354166666666668,32.333333333333336,1.6996662494459516,14.025783064760065,3.3056824154602413
2019-05-16 06:00:00,25.977921195652176,22.691666666666666,32.375,1.7079407175847316,14.285198075559581,3.2142684609611294
2019-05-16 07:00:00,26.224071557971016,22.945833333333336,32.375,1.7184653679467743,14.773153652506966,3.2142684609611294
2019-05-16 08:00:00,26.471976902173918,22.870833333333334,32.416666666666664,1.730968468352087,14.64390299501934,3.2291695885913216
2019-05-16 09:00:00,26.72163722826087,23.2,32.375,1.7451731619283728,14.946047899899396,3.2142684609611294
2019-05-16 10:00:00,26.973052536231886,23.770833333333332,32.25,1.7608005381628336,15.30303974255831,3.1657130524470767
2019-05-16 11:00:00,27.226222826086957,25.0,32.041666666666664,1.7775721644240532,14.472943272068818,3.071314216177136
2019-05-16 12:00:00,27.48114809782609,25.5625,31.958333333333332,1.795212056156085,13.70080329285716,3.0141574158519426
2019-05-16 13:00:00,27.737828351449277,26.0,31.958333333333332,1.8134480969379034,12.998695586731852,3.0141574158519426
2019-05-16 14:00:00,27.99626358695652,25.991666666666664,31.791666666666668,1.8320129427085163,13.009859694683978,3.1757117198409675
2019-05-16 15:00:00,28.256453804347828,25.929166666666664,31.666666666666668,1.8506444581768249,13.093359723179537,3.3056824154602498
2019-05-16 16:00:00,28.518399003623188,25.770833333333332,31.166666666666668,1.8690857391139792,13.29185691109139,3.2122952198870576
2019-05-16 17:00:00,28.78209918478261,25.65416666666667,30.791666666666668,1.887084773568779,13.421396906713422,2.8889469522219944
2019-05-16 18:00:00,29.04755434782609,25.575,30.666666666666668,1.904393789744968,13.509521601931132,2.85393194316736
2019-05-16 19:00:00,29.314764492753625,25.599999999999998,30.25,1.920768329779976,13.485580060391092,2.922922896839521
2019-05-16 20:00:00,29.58372961956522,25.575,30.0,1.9359660780531303,13.503727343734154,2.934057881530817
2019-05-16 21:00:00,29.85444972826087,25.32916666666667,29.791666666666668,1.9497454606127758,13.656770232687018,3.0357173304087683
